Date & Time (Local), Date & Time (UTC), CO Concentration
11/4/2022 12:05:00 AM, 11/3/2022 4:05:00 PM, 0.207810863852501
11/4/2022 12:06:00 AM, 11/3/2022 4:06:00 PM, 0.270141094923019
11/4/2022 12:07:00 AM, 11/3/2022 4:07:00 PM, 0.4715915620327
11/4/2022 12:08:00 AM, 11/3/2022 4:08:00 PM, 0.353539139032364
11/4/2022 12:09:00 AM, 11/3/2022 4:09:00 PM, 0.199864134192467
11/4/2022 12:10:00 AM, 11/3/2022 4:10:00 PM, 0.100138291716576
11/4/2022 12:11:00 AM, 11/3/2022 4:11:00 PM, 0.172498598694801
11/4/2022 12:12:00 AM, 11/3/2022 4:12:00 PM, 0.298017472028732
11/4/2022 12:13:00 AM, 11/3/2022 4:13:00 PM, 0.323298424482346
11/4/2022 12:14:00 AM, 11/3/2022 4:14:00 PM, 0.262236565351486
11/4/2022 12:15:00 AM, 11/3/2022 4:15:00 PM, 0.245825365185738
11/4/2022 12:16:00 AM, 11/3/2022 4:16:00 PM, 0.183543607592583
11/4/2022 12:17:00 AM, 11/3/2022 4:17:00 PM, 0.190641447901726
11/4/2022 12:18:00 AM, 11/3/2022 4:18:00 PM, 0.116643935441971
11/4/2022 12:19:00 AM, 11/3/2022 4:19:00 PM, 0.257092237472534
11/4/2022 12:20:00 AM, 11/3/2022 4:20:00 PM, 0.327873677015305
11/4/2022 12:21:00 AM, 11/3/2022 4:21:00 PM, 0.290443509817123
11/4/2022 12:22:00 AM, 11/3/2022 4:22:00 PM, 0.219328865408897
11/4/2022 12:23:00 AM, 11/3/2022 4:23:00 PM, 0.214876249432564
11/4/2022 12:24:00 AM, 11/3/2022 4:24:00 PM, 0.264698415994644
11/4/2022 12:25:00 AM, 11/3/2022 4:25:00 PM, 0.219157859683037
11/4/2022 12:26:00 AM, 11/3/2022 4:26:00 PM, 0.164443090558052
11/4/2022 12:27:00 AM, 11/3/2022 4:27:00 PM, 0.0953973010182381
11/4/2022 12:28:00 AM, 11/3/2022 4:28:00 PM, 0.290309607982635
11/4/2022 12:29:00 AM, 11/3/2022 4:29:00 PM, 0.302321165800095
11/4/2022 12:30:00 AM, 11/3/2022 4:30:00 PM, 0.253930896520615
11/4/2022 12:31:00 AM, 11/3/2022 4:31:00 PM, 0.20248581469059
11/4/2022 12:32:00 AM, 11/3/2022 4:32:00 PM, 0.239847362041473
11/4/2022 12:33:00 AM, 11/3/2022 4:33:00 PM, 0.306474775075912
11/4/2022 12:34:00 AM, 11/3/2022 4:34:00 PM, 0.304005265235901
11/4/2022 12:35:00 AM, 11/3/2022 4:35:00 PM, 0.242860585451126
11/4/2022 12:36:00 AM, 11/3/2022 4:36:00 PM, 0.254972726106644
11/4/2022 12:37:00 AM, 11/3/2022 4:37:00 PM, 0.309179097414017
11/4/2022 12:38:00 AM, 11/3/2022 4:38:00 PM, 0.353577613830566
11/4/2022 12:39:00 AM, 11/3/2022 4:39:00 PM, 0.306742876768112
11/4/2022 12:40:00 AM, 11/3/2022 4:40:00 PM, 0.301512509584427
11/4/2022 12:41:00 AM, 11/3/2022 4:41:00 PM, 0.46660703420639
11/4/2022 12:42:00 AM, 11/3/2022 4:42:00 PM, 0.438094586133957
11/4/2022 12:43:00 AM, 11/3/2022 4:43:00 PM, 0.322754681110382
11/4/2022 12:44:00 AM, 11/3/2022 4:44:00 PM, 0.274658769369125
11/4/2022 12:45:00 AM, 11/3/2022 4:45:00 PM, 0.1817507147789
11/4/2022 12:46:00 AM, 11/3/2022 4:46:00 PM, 0.141874179244041
11/4/2022 12:47:00 AM, 11/3/2022 4:47:00 PM, 0.209612458944321
11/4/2022 12:48:00 AM, 11/3/2022 4:48:00 PM, 0.172208055853844
11/4/2022 12:49:00 AM, 11/3/2022 4:49:00 PM, 0.200364232063293
11/4/2022 12:50:00 AM, 11/3/2022 4:50:00 PM, 0.238482043147087
11/4/2022 12:51:00 AM, 11/3/2022 4:51:00 PM, 0.342653423547745
11/4/2022 12:52:00 AM, 11/3/2022 4:52:00 PM, 0.263068616390228
11/4/2022 12:53:00 AM, 11/3/2022 4:53:00 PM, 0.213555693626404
11/4/2022 12:54:00 AM, 11/3/2022 4:54:00 PM, 0.144534647464752
11/4/2022 12:55:00 AM, 11/3/2022 4:55:00 PM, 0.192094817757607
11/4/2022 12:56:00 AM, 11/3/2022 4:56:00 PM, 0.215757131576538
11/4/2022 12:57:00 AM, 11/3/2022 4:57:00 PM, 0.258607447147369
11/4/2022 12:58:00 AM, 11/3/2022 4:58:00 PM, 0.415747225284576
11/4/2022 12:59:00 AM, 11/3/2022 4:59:00 PM, 0.588232755661011
11/4/2022 1:00:00 AM, 11/3/2022 5:00:00 PM, 0.581919252872467
11/4/2022 1:01:00 AM, 11/3/2022 5:01:00 PM, 0.256647497415543
11/4/2022 1:02:00 AM, 11/3/2022 5:02:00 PM, 0.25829228758812
11/4/2022 1:03:00 AM, 11/3/2022 5:03:00 PM, 0.246535047888756
11/4/2022 1:04:00 AM, 11/3/2022 5:04:00 PM, 0.279679656028748
11/4/2022 1:05:00 AM, 11/3/2022 5:05:00 PM, 0.19766204059124
11/4/2022 1:06:00 AM, 11/3/2022 5:06:00 PM, 0.154130920767784
11/4/2022 1:07:00 AM, 11/3/2022 5:07:00 PM, 0.190044403076172
11/4/2022 1:08:00 AM, 11/3/2022 5:08:00 PM, 0.232678666710854
11/4/2022 1:09:00 AM, 11/3/2022 5:09:00 PM, 0.255575895309448
11/4/2022 1:10:00 AM, 11/3/2022 5:10:00 PM, 0.252424567937851
11/4/2022 1:11:00 AM, 11/3/2022 5:11:00 PM, 0.227355122566223
11/4/2022 1:12:00 AM, 11/3/2022 5:12:00 PM, 0.190506130456924
11/4/2022 1:13:00 AM, 11/3/2022 5:13:00 PM, 0.260191410779953
11/4/2022 1:14:00 AM, 11/3/2022 5:14:00 PM, 0.266213059425354
11/4/2022 1:15:00 AM, 11/3/2022 5:15:00 PM, 0.224766448140144
11/4/2022 1:16:00 AM, 11/3/2022 5:16:00 PM, 0.274521261453629
11/4/2022 1:17:00 AM, 11/3/2022 5:17:00 PM, 0.274153530597687
11/4/2022 1:18:00 AM, 11/3/2022 5:18:00 PM, 0.275798499584198
11/4/2022 1:19:00 AM, 11/3/2022 5:19:00 PM, 0.184409633278847
11/4/2022 1:20:00 AM, 11/3/2022 5:20:00 PM, 0.157097920775414
11/4/2022 1:21:00 AM, 11/3/2022 5:21:00 PM, 0.196352228522301
11/4/2022 1:22:00 AM, 11/3/2022 5:22:00 PM, 0.270924955606461
11/4/2022 1:23:00 AM, 11/3/2022 5:23:00 PM, 0.287895143032074
11/4/2022 1:24:00 AM, 11/3/2022 5:24:00 PM, 0.288185805082321
11/4/2022 1:25:00 AM, 11/3/2022 5:25:00 PM, 0.358454197645187
11/4/2022 1:26:00 AM, 11/3/2022 5:26:00 PM, 0.356685012578964
11/4/2022 1:27:00 AM, 11/3/2022 5:27:00 PM, 0.361404836177826
11/4/2022 1:28:00 AM, 11/3/2022 5:28:00 PM, 0.321655780076981
11/4/2022 1:29:00 AM, 11/3/2022 5:29:00 PM, 0.278441458940506
11/4/2022 1:30:00 AM, 11/3/2022 5:30:00 PM, 0.180815115571022
11/4/2022 1:31:00 AM, 11/3/2022 5:31:00 PM, 0.154595941305161
11/4/2022 1:32:00 AM, 11/3/2022 5:32:00 PM, 0.181190624833107
11/4/2022 1:33:00 AM, 11/3/2022 5:33:00 PM, 0.263965636491776
11/4/2022 1:34:00 AM, 11/3/2022 5:34:00 PM, 0.261509567499161
11/4/2022 1:35:00 AM, 11/3/2022 5:35:00 PM, 0.221415519714355
11/4/2022 1:36:00 AM, 11/3/2022 5:36:00 PM, 0.119260303676128
11/4/2022 1:37:00 AM, 11/3/2022 5:37:00 PM, 0.0410726331174374
11/4/2022 1:38:00 AM, 11/3/2022 5:38:00 PM, 0.170254483819008
11/4/2022 1:39:00 AM, 11/3/2022 5:39:00 PM, 0.231444105505943
11/4/2022 1:40:00 AM, 11/3/2022 5:40:00 PM, 0.333551496267319
11/4/2022 1:41:00 AM, 11/3/2022 5:41:00 PM, 0.297746360301971
11/4/2022 1:42:00 AM, 11/3/2022 5:42:00 PM, 0.303056210279465
11/4/2022 1:43:00 AM, 11/3/2022 5:43:00 PM, 0.321398556232452
11/4/2022 1:44:00 AM, 11/3/2022 5:44:00 PM, 0.31982684135437
11/4/2022 1:45:00 AM, 11/3/2022 5:45:00 PM, 0.267285078763962
11/4/2022 1:46:00 AM, 11/3/2022 5:46:00 PM, 0.23305632174015
11/4/2022 1:47:00 AM, 11/3/2022 5:47:00 PM, 0.239484369754791
11/4/2022 1:48:00 AM, 11/3/2022 5:48:00 PM, 0.356260001659393
11/4/2022 1:49:00 AM, 11/3/2022 5:49:00 PM, 0.399582952260971
11/4/2022 1:50:00 AM, 11/3/2022 5:50:00 PM, 0.428209841251373
11/4/2022 1:51:00 AM, 11/3/2022 5:51:00 PM, 0.348065048456192
11/4/2022 1:52:00 AM, 11/3/2022 5:52:00 PM, 0.286401242017746
11/4/2022 1:53:00 AM, 11/3/2022 5:53:00 PM, 0.240266561508179
11/4/2022 1:54:00 AM, 11/3/2022 5:54:00 PM, 0.200819209218025
11/4/2022 1:55:00 AM, 11/3/2022 5:55:00 PM, 0.245194599032402
11/4/2022 1:56:00 AM, 11/3/2022 5:56:00 PM, 0.254269659519196
11/4/2022 1:57:00 AM, 11/3/2022 5:57:00 PM, 0.208951637148857
11/4/2022 1:58:00 AM, 11/3/2022 5:58:00 PM, 0.21426685154438
11/4/2022 1:59:00 AM, 11/3/2022 5:59:00 PM, 0.245767548680305
11/4/2022 2:00:00 AM, 11/3/2022 6:00:00 PM, 0.213875412940979
11/4/2022 2:01:00 AM, 11/3/2022 6:01:00 PM, 0.17302793264389
11/4/2022 2:02:00 AM, 11/3/2022 6:02:00 PM, 0.211261108517647
11/4/2022 2:03:00 AM, 11/3/2022 6:03:00 PM, 0.283877372741699
11/4/2022 2:04:00 AM, 11/3/2022 6:04:00 PM, 0.319889724254608
11/4/2022 2:05:00 AM, 11/3/2022 6:05:00 PM, 0.26258310675621
11/4/2022 2:06:00 AM, 11/3/2022 6:06:00 PM, 0.186631560325623
11/4/2022 2:07:00 AM, 11/3/2022 6:07:00 PM, 0.133915781974792
11/4/2022 2:08:00 AM, 11/3/2022 6:08:00 PM, 0.194105163216591
11/4/2022 2:09:00 AM, 11/3/2022 6:09:00 PM, 0.290473967790604
11/4/2022 2:10:00 AM, 11/3/2022 6:10:00 PM, 0.297564417123795
11/4/2022 2:11:00 AM, 11/3/2022 6:11:00 PM, 0.272694855928421
11/4/2022 2:12:00 AM, 11/3/2022 6:12:00 PM, 0.251983523368835
11/4/2022 2:13:00 AM, 11/3/2022 6:13:00 PM, 0.248913288116455
11/4/2022 2:14:00 AM, 11/3/2022 6:14:00 PM, 0.198093578219414
11/4/2022 2:15:00 AM, 11/3/2022 6:15:00 PM, 0.205585077404976
11/4/2022 2:16:00 AM, 11/3/2022 6:16:00 PM, 0.219356313347816
11/4/2022 2:17:00 AM, 11/3/2022 6:17:00 PM, 0.262064069509506
11/4/2022 2:18:00 AM, 11/3/2022 6:18:00 PM, 0.322056651115417
11/4/2022 2:19:00 AM, 11/3/2022 6:19:00 PM, 0.307807713747025
11/4/2022 2:20:00 AM, 11/3/2022 6:20:00 PM, 0.276531964540482
11/4/2022 2:21:00 AM, 11/3/2022 6:21:00 PM, 0.240574285387993
11/4/2022 2:22:00 AM, 11/3/2022 6:22:00 PM, 0.248109251260757
11/4/2022 2:23:00 AM, 11/3/2022 6:23:00 PM, 0.174206331372261
11/4/2022 2:24:00 AM, 11/3/2022 6:24:00 PM, 0.132674440741539
11/4/2022 2:25:00 AM, 11/3/2022 6:25:00 PM, 0.137839451432228
11/4/2022 2:26:00 AM, 11/3/2022 6:26:00 PM, 0.206724151968956
11/4/2022 2:27:00 AM, 11/3/2022 6:27:00 PM, 0.249619662761688
11/4/2022 2:28:00 AM, 11/3/2022 6:28:00 PM, 0.209271535277367
11/4/2022 2:29:00 AM, 11/3/2022 6:29:00 PM, 0.216552197933197
11/4/2022 2:30:00 AM, 11/3/2022 6:30:00 PM, 0.238003939390182
11/4/2022 2:31:00 AM, 11/3/2022 6:31:00 PM, 0.408462166786194
11/4/2022 2:32:00 AM, 11/3/2022 6:32:00 PM, 0.403931200504303
11/4/2022 2:33:00 AM, 11/3/2022 6:33:00 PM, 0.354720115661621
11/4/2022 2:34:00 AM, 11/3/2022 6:34:00 PM, 0.289501875638962
11/4/2022 2:35:00 AM, 11/3/2022 6:35:00 PM, 0.317760676145554
11/4/2022 2:36:00 AM, 11/3/2022 6:36:00 PM, 0.258919686079025
11/4/2022 2:37:00 AM, 11/3/2022 6:37:00 PM, 0.168847352266312
11/4/2022 2:38:00 AM, 11/3/2022 6:38:00 PM, 0.114701375365257
11/4/2022 2:39:00 AM, 11/3/2022 6:39:00 PM, 0.200186088681221
11/4/2022 2:40:00 AM, 11/3/2022 6:40:00 PM, 0.211378946900368
11/4/2022 2:41:00 AM, 11/3/2022 6:41:00 PM, 0.239451572299004
11/4/2022 2:42:00 AM, 11/3/2022 6:42:00 PM, 0.234946593642235
11/4/2022 2:43:00 AM, 11/3/2022 6:43:00 PM, 0.181155830621719
11/4/2022 2:44:00 AM, 11/3/2022 6:44:00 PM, 0.118340864777565
11/4/2022 2:45:00 AM, 11/3/2022 6:45:00 PM, 0.115580521523952
11/4/2022 2:46:00 AM, 11/3/2022 6:46:00 PM, 0.150385573506355
11/4/2022 2:47:00 AM, 11/3/2022 6:47:00 PM, 0.153395429253578
11/4/2022 2:48:00 AM, 11/3/2022 6:48:00 PM, 0.218083500862122
11/4/2022 2:49:00 AM, 11/3/2022 6:49:00 PM, 0.332756042480469
11/4/2022 2:50:00 AM, 11/3/2022 6:50:00 PM, 0.262082159519196
11/4/2022 2:51:00 AM, 11/3/2022 6:51:00 PM, 0.187892764806747
11/4/2022 2:52:00 AM, 11/3/2022 6:52:00 PM, 0.209573522210121
11/4/2022 2:53:00 AM, 11/3/2022 6:53:00 PM, 0.153110429644585
11/4/2022 2:54:00 AM, 11/3/2022 6:54:00 PM, 0.190116569399834
11/4/2022 2:55:00 AM, 11/3/2022 6:55:00 PM, 0.230246692895889
11/4/2022 2:56:00 AM, 11/3/2022 6:56:00 PM, 0.179481253027916
11/4/2022 2:57:00 AM, 11/3/2022 6:57:00 PM, 0.208134651184082
11/4/2022 2:58:00 AM, 11/3/2022 6:58:00 PM, 0.2612045109272
11/4/2022 2:59:00 AM, 11/3/2022 6:59:00 PM, 0.239719778299332
11/4/2022 3:00:00 AM, 11/3/2022 7:00:00 PM, 0.269695222377777
11/4/2022 3:01:00 AM, 11/3/2022 7:01:00 PM, 0.246812075376511
11/4/2022 3:02:00 AM, 11/3/2022 7:02:00 PM, 0.156011879444122
11/4/2022 3:03:00 AM, 11/3/2022 7:03:00 PM, 0.128080308437347
11/4/2022 3:04:00 AM, 11/3/2022 7:04:00 PM, 0.212450578808784
11/4/2022 3:05:00 AM, 11/3/2022 7:05:00 PM, 0.183764234185219
11/4/2022 3:06:00 AM, 11/3/2022 7:06:00 PM, 0.155680015683174
11/4/2022 3:07:00 AM, 11/3/2022 7:07:00 PM, 0.210352823138237
11/4/2022 3:08:00 AM, 11/3/2022 7:08:00 PM, 0.269491583108902
11/4/2022 3:09:00 AM, 11/3/2022 7:09:00 PM, 0.187406316399574
11/4/2022 3:10:00 AM, 11/3/2022 7:10:00 PM, 0.150965511798859
11/4/2022 3:11:00 AM, 11/3/2022 7:11:00 PM, 0.201055943965912
11/4/2022 3:12:00 AM, 11/3/2022 7:12:00 PM, 0.260387033224106
11/4/2022 3:13:00 AM, 11/3/2022 7:13:00 PM, 0.276332378387451
11/4/2022 3:14:00 AM, 11/3/2022 7:14:00 PM, 0.355864346027374
11/4/2022 3:15:00 AM, 11/3/2022 7:15:00 PM, 0.289279341697693
11/4/2022 3:16:00 AM, 11/3/2022 7:16:00 PM, 0.242423504590988
11/4/2022 3:17:00 AM, 11/3/2022 7:17:00 PM, 0.297531306743622
11/4/2022 3:18:00 AM, 11/3/2022 7:18:00 PM, 0.246779873967171
11/4/2022 3:19:00 AM, 11/3/2022 7:19:00 PM, 0.288931161165237
11/4/2022 3:20:00 AM, 11/3/2022 7:20:00 PM, 0.233968123793602
11/4/2022 3:21:00 AM, 11/3/2022 7:21:00 PM, 0.22956146299839
11/4/2022 3:22:00 AM, 11/3/2022 7:22:00 PM, 0.175087094306946
11/4/2022 3:23:00 AM, 11/3/2022 7:23:00 PM, 0.206002056598663
11/4/2022 3:24:00 AM, 11/3/2022 7:24:00 PM, 0.190291672945023
11/4/2022 3:25:00 AM, 11/3/2022 7:25:00 PM, 0.150419175624847
11/4/2022 3:26:00 AM, 11/3/2022 7:26:00 PM, 0.190020307898521
11/4/2022 3:27:00 AM, 11/3/2022 7:27:00 PM, 0.155079960823059
11/4/2022 3:28:00 AM, 11/3/2022 7:28:00 PM, 0.290623098611832
11/4/2022 3:29:00 AM, 11/3/2022 7:29:00 PM, 0.353364616632462
11/4/2022 3:30:00 AM, 11/3/2022 7:30:00 PM, 0.395427405834198
11/4/2022 3:31:00 AM, 11/3/2022 7:31:00 PM, 0.30637189745903
11/4/2022 3:32:00 AM, 11/3/2022 7:32:00 PM, 0.27179080247879
11/4/2022 3:33:00 AM, 11/3/2022 7:33:00 PM, 0.150684148073196
11/4/2022 3:34:00 AM, 11/3/2022 7:34:00 PM, 0.186212748289108
11/4/2022 3:35:00 AM, 11/3/2022 7:35:00 PM, 0.200794264674187
11/4/2022 3:36:00 AM, 11/3/2022 7:36:00 PM, 0.203416466712952
11/4/2022 3:37:00 AM, 11/3/2022 7:37:00 PM, 0.129687711596489
11/4/2022 3:38:00 AM, 11/3/2022 7:38:00 PM, 0.141341462731361
11/4/2022 3:39:00 AM, 11/3/2022 7:39:00 PM, 0.253593176603317
11/4/2022 3:40:00 AM, 11/3/2022 7:40:00 PM, 0.302849799394608
11/4/2022 3:41:00 AM, 11/3/2022 7:41:00 PM, 0.355814397335052
11/4/2022 3:42:00 AM, 11/3/2022 7:42:00 PM, 0.303028166294098
11/4/2022 3:43:00 AM, 11/3/2022 7:43:00 PM, 0.281362920999527
11/4/2022 3:44:00 AM, 11/3/2022 7:44:00 PM, 0.27587702870369
11/4/2022 3:45:00 AM, 11/3/2022 7:45:00 PM, 0.218670085072517
11/4/2022 3:46:00 AM, 11/3/2022 7:46:00 PM, 0.238317862153053
11/4/2022 3:47:00 AM, 11/3/2022 7:47:00 PM, 0.195275917649269
11/4/2022 3:48:00 AM, 11/3/2022 7:48:00 PM, 0.135633900761604
11/4/2022 3:49:00 AM, 11/3/2022 7:49:00 PM, 0.143930941820145
11/4/2022 3:50:00 AM, 11/3/2022 7:50:00 PM, 0.16986346244812
11/4/2022 3:51:01 AM, 11/3/2022 7:51:01 PM, 0.175647750496864
11/4/2022 3:52:00 AM, 11/3/2022 7:52:00 PM, 0.178891509771347
11/4/2022 3:53:00 AM, 11/3/2022 7:53:00 PM, 0.24063903093338
11/4/2022 3:54:00 AM, 11/3/2022 7:54:00 PM, 0.283184349536896
11/4/2022 3:55:00 AM, 11/3/2022 7:55:00 PM, 0.248237118124962
11/4/2022 3:56:00 AM, 11/3/2022 7:56:00 PM, 0.213398814201355
11/4/2022 3:57:00 AM, 11/3/2022 7:57:00 PM, 0.208097025752068
11/4/2022 3:58:00 AM, 11/3/2022 7:58:00 PM, 0.130151703953743
11/4/2022 3:59:00 AM, 11/3/2022 7:59:00 PM, 0.234026923775673
11/4/2022 4:00:00 AM, 11/3/2022 8:00:00 PM, 0.239500284194946
11/4/2022 4:01:00 AM, 11/3/2022 8:01:00 PM, 0.245501101016998
11/4/2022 4:02:00 AM, 11/3/2022 8:02:00 PM, 0.259894162416458
11/4/2022 4:03:00 AM, 11/3/2022 8:03:00 PM, 0.282403647899628
11/4/2022 4:04:00 AM, 11/3/2022 8:04:00 PM, 0.239641785621643
11/4/2022 4:05:00 AM, 11/3/2022 8:05:00 PM, 0.213670402765274
11/4/2022 4:06:00 AM, 11/3/2022 8:06:00 PM, 0.171012625098228
11/4/2022 4:07:00 AM, 11/3/2022 8:07:00 PM, 0.20566514134407
11/4/2022 4:08:00 AM, 11/3/2022 8:08:00 PM, 0.205664098262787
11/4/2022 4:09:00 AM, 11/3/2022 8:09:00 PM, 0.196091562509537
11/4/2022 4:10:00 AM, 11/3/2022 8:10:00 PM, 0.189307972788811
11/4/2022 4:11:00 AM, 11/3/2022 8:11:00 PM, 0.197181686758995
11/4/2022 4:12:00 AM, 11/3/2022 8:12:00 PM, 0.171681270003319
11/4/2022 4:13:00 AM, 11/3/2022 8:13:00 PM, 0.110893979668617
11/4/2022 4:14:00 AM, 11/3/2022 8:14:00 PM, 0.169657185673714
11/4/2022 4:15:00 AM, 11/3/2022 8:15:00 PM, 0.31714740395546
11/4/2022 4:16:00 AM, 11/3/2022 8:16:00 PM, 0.310775995254517
11/4/2022 4:17:00 AM, 11/3/2022 8:17:00 PM, 0.332219004631042
11/4/2022 4:18:00 AM, 11/3/2022 8:18:00 PM, 1.01041436195374
11/4/2022 4:19:00 AM, 11/3/2022 8:19:00 PM, 0.161472022533417
11/4/2022 4:20:00 AM, 11/3/2022 8:20:00 PM, 0.435708791017532
11/4/2022 4:21:00 AM, 11/3/2022 8:21:00 PM, 0.297682642936707
11/4/2022 4:22:00 AM, 11/3/2022 8:22:00 PM, 0.157001852989197
11/4/2022 4:23:00 AM, 11/3/2022 8:23:00 PM, 0.133781492710114
11/4/2022 4:24:00 AM, 11/3/2022 8:24:00 PM, 0.0256111565977335
11/4/2022 4:25:00 AM, 11/3/2022 8:25:00 PM, 0.0548108145594597
11/4/2022 4:26:00 AM, 11/3/2022 8:26:00 PM, 0.383285850286484
11/4/2022 4:27:00 AM, 11/3/2022 8:27:00 PM, -0.0626082196831703
11/4/2022 4:28:00 AM, 11/3/2022 8:28:00 PM, 0.0621712543070316
11/4/2022 4:29:00 AM, 11/3/2022 8:29:00 PM, 0.0675218254327774
11/4/2022 4:30:00 AM, 11/3/2022 8:30:00 PM, 0.41372162103653
11/4/2022 4:31:00 AM, 11/3/2022 8:31:00 PM, -0.470951050519943
11/4/2022 4:32:00 AM, 11/3/2022 8:32:00 PM, 0.0167377907782793
11/4/2022 4:33:00 AM, 11/3/2022 8:33:00 PM, 0.358226358890533
11/4/2022 4:34:00 AM, 11/3/2022 8:34:00 PM, 0.33325782418251
11/4/2022 4:35:00 AM, 11/3/2022 8:35:00 PM, -0.144345343112946
11/4/2022 4:36:00 AM, 11/3/2022 8:36:00 PM, -0.242142245173454
11/4/2022 4:37:00 AM, 11/3/2022 8:37:00 PM, 0.108065664768219
11/4/2022 4:38:00 AM, 11/3/2022 8:38:00 PM, 0.31526255607605
11/4/2022 4:39:00 AM, 11/3/2022 8:39:00 PM, 0.256369590759277
11/4/2022 4:40:00 AM, 11/3/2022 8:40:00 PM, 0.20744588971138
11/4/2022 4:41:00 AM, 11/3/2022 8:41:00 PM, 0.0320224314928055
11/4/2022 4:42:00 AM, 11/3/2022 8:42:00 PM, -0.0699708983302116
11/4/2022 4:43:00 AM, 11/3/2022 8:43:00 PM, -0.0400194264948368
11/4/2022 4:44:00 AM, 11/3/2022 8:44:00 PM, 0.0232200026512146
11/4/2022 4:45:00 AM, 11/3/2022 8:45:00 PM, 0.0625335797667503
11/4/2022 4:46:00 AM, 11/3/2022 8:46:00 PM, 0.0593263208866119
11/4/2022 4:47:00 AM, 11/3/2022 8:47:00 PM, -0.0442972294986248
11/4/2022 4:48:00 AM, 11/3/2022 8:48:00 PM, 0.0950083434581757
11/4/2022 4:49:00 AM, 11/3/2022 8:49:00 PM, 0.055683147162199
11/4/2022 4:50:00 AM, 11/3/2022 8:50:00 PM, 0.0947542935609818
11/4/2022 4:51:00 AM, 11/3/2022 8:51:00 PM, 0.0333490297198296
11/4/2022 4:52:00 AM, 11/3/2022 8:52:00 PM, 0.0303263869136572
11/4/2022 4:53:00 AM, 11/3/2022 8:53:00 PM, 0.0724227353930473
11/4/2022 4:54:00 AM, 11/3/2022 8:54:00 PM, 0.0987822413444519
11/4/2022 4:55:00 AM, 11/3/2022 8:55:00 PM, 0.290127873420715
11/4/2022 4:56:00 AM, 11/3/2022 8:56:00 PM, 0.654917061328888
11/4/2022 4:57:00 AM, 11/3/2022 8:57:00 PM, 0.225775569677353
11/4/2022 4:58:00 AM, 11/3/2022 8:58:00 PM, 0.237782180309296
11/4/2022 4:59:00 AM, 11/3/2022 8:59:00 PM, 0.289290994405746
11/4/2022 5:00:00 AM, 11/3/2022 9:00:00 PM, 0.301237344741821
11/4/2022 5:01:00 AM, 11/3/2022 9:01:00 PM, 0.217635929584503
11/4/2022 5:02:00 AM, 11/3/2022 9:02:00 PM, 0.150388211011887
11/4/2022 5:03:00 AM, 11/3/2022 9:03:00 PM, 0.0356123670935631
11/4/2022 5:04:00 AM, 11/3/2022 9:04:00 PM, 0.106011174619198
11/4/2022 5:05:00 AM, 11/3/2022 9:05:00 PM, 0.232675060629845
11/4/2022 5:06:00 AM, 11/3/2022 9:06:00 PM, 0.292449980974197
11/4/2022 5:07:00 AM, 11/3/2022 9:07:00 PM, 0.191266119480133
11/4/2022 5:08:00 AM, 11/3/2022 9:08:00 PM, 0.16381348669529
11/4/2022 5:09:00 AM, 11/3/2022 9:09:00 PM, 0.135099545121193
11/4/2022 5:10:00 AM, 11/3/2022 9:10:00 PM, 0.102433808147907
11/4/2022 5:11:00 AM, 11/3/2022 9:11:00 PM, 0.0290717538446188
11/4/2022 5:12:00 AM, 11/3/2022 9:12:00 PM, 0.155266597867012
11/4/2022 5:13:00 AM, 11/3/2022 9:13:00 PM, 0.109474204480648
11/4/2022 5:14:00 AM, 11/3/2022 9:14:00 PM, 0.286916941404343
11/4/2022 5:15:00 AM, 11/3/2022 9:15:00 PM, 0.228194117546082
11/4/2022 5:16:00 AM, 11/3/2022 9:16:00 PM, 0.198246270418167
11/4/2022 5:17:00 AM, 11/3/2022 9:17:00 PM, 0.288759380578995
11/4/2022 5:18:00 AM, 11/3/2022 9:18:00 PM, 0.324328243732452
11/4/2022 5:19:00 AM, 11/3/2022 9:19:00 PM, 0.327088266611099
11/4/2022 5:20:00 AM, 11/3/2022 9:20:00 PM, 0.343965172767639
11/4/2022 5:21:00 AM, 11/3/2022 9:21:00 PM, -0.496113717556
11/4/2022 5:22:00 AM, 11/3/2022 9:22:00 PM, 0.240093156695366
11/4/2022 5:23:00 AM, 11/3/2022 9:23:00 PM, 0.250571489334106
11/4/2022 5:24:00 AM, 11/3/2022 9:24:00 PM, 0.318276852369308
11/4/2022 5:25:00 AM, 11/3/2022 9:25:00 PM, -0.259420931339264
11/4/2022 5:26:00 AM, 11/3/2022 9:26:00 PM, -0.140208229422569
11/4/2022 5:27:00 AM, 11/3/2022 9:27:00 PM, -0.0516425557434559
11/4/2022 5:28:00 AM, 11/3/2022 9:28:00 PM, 0.0967506468296051
11/4/2022 5:29:00 AM, 11/3/2022 9:29:00 PM, 0.294233232736588
11/4/2022 5:30:00 AM, 11/3/2022 9:30:00 PM, 0.427698284387589
11/4/2022 5:31:00 AM, 11/3/2022 9:31:00 PM, 0.359160780906677
11/4/2022 5:32:00 AM, 11/3/2022 9:32:00 PM, 0.186006307601929
11/4/2022 5:33:00 AM, 11/3/2022 9:33:00 PM, 0.21918922662735
11/4/2022 5:34:00 AM, 11/3/2022 9:34:00 PM, 0.334795087575912
11/4/2022 5:35:00 AM, 11/3/2022 9:35:00 PM, 0.423069566488266
11/4/2022 5:36:00 AM, 11/3/2022 9:36:00 PM, 0.265331089496613
