Date & Time (Local), Date & Time (UTC), SO2 Concentration
11/5/2022 8:03:00 AM, 11/5/2022 12:03:00 AM, 0.0863039866089821
11/5/2022 8:04:00 AM, 11/5/2022 12:04:00 AM, 0.158887669444084
11/5/2022 8:05:00 AM, 11/5/2022 12:05:00 AM, 0.248140543699265
11/5/2022 8:06:00 AM, 11/5/2022 12:06:00 AM, 0.205534175038338
11/5/2022 8:07:00 AM, 11/5/2022 12:07:00 AM, 0.200540468096733
11/5/2022 8:08:00 AM, 11/5/2022 12:08:00 AM, 0.235006555914879
11/5/2022 8:09:00 AM, 11/5/2022 12:09:00 AM, 0.119622983038425
11/5/2022 8:10:00 AM, 11/5/2022 12:10:00 AM, 0.0726275071501732
11/5/2022 8:11:00 AM, 11/5/2022 12:11:00 AM, 0.0770041048526764
11/5/2022 8:12:00 AM, 11/5/2022 12:12:00 AM, 0.0378249622881413
11/5/2022 8:13:00 AM, 11/5/2022 12:13:00 AM, 0.0155116198584437
11/5/2022 8:14:00 AM, 11/5/2022 12:14:00 AM, 0.0286038517951965
11/5/2022 8:15:00 AM, 11/5/2022 12:15:00 AM, 0.0380701348185539
11/5/2022 8:16:00 AM, 11/5/2022 12:16:00 AM, 0.0251317862421274
11/5/2022 8:17:00 AM, 11/5/2022 12:17:00 AM, 0.0366643033921719
11/5/2022 8:18:00 AM, 11/5/2022 12:18:00 AM, 0.089006632566452
11/5/2022 8:19:00 AM, 11/5/2022 12:19:00 AM, 0.0866847932338715
11/5/2022 8:20:00 AM, 11/5/2022 12:20:00 AM, 0.0863165035843849
11/5/2022 8:21:00 AM, 11/5/2022 12:21:00 AM, 0.100691981613636
11/5/2022 8:22:00 AM, 11/5/2022 12:22:00 AM, 0.0995287224650383
11/5/2022 8:23:00 AM, 11/5/2022 12:23:00 AM, 0.0212444923818111
11/5/2022 8:24:00 AM, 11/5/2022 12:24:00 AM, 0.121444568037987
11/5/2022 8:25:00 AM, 11/5/2022 12:25:00 AM, 0.252597481012344
11/5/2022 8:26:00 AM, 11/5/2022 12:26:00 AM, 0.242815583944321
11/5/2022 8:27:00 AM, 11/5/2022 12:27:00 AM, 0.241872444748878
11/5/2022 8:28:00 AM, 11/5/2022 12:28:00 AM, 0.227306559681892
11/5/2022 8:29:00 AM, 11/5/2022 12:29:00 AM, 0.174652829766273
11/5/2022 8:30:00 AM, 11/5/2022 12:30:00 AM, -0.00309908972121775
11/5/2022 8:31:00 AM, 11/5/2022 12:31:00 AM, -0.018412483856082
11/5/2022 8:32:00 AM, 11/5/2022 12:32:00 AM, 0.0196988582611084
11/5/2022 8:33:00 AM, 11/5/2022 12:33:00 AM, 0.0531268790364265
11/5/2022 8:34:00 AM, 11/5/2022 12:34:00 AM, 0.0477523766458035
11/5/2022 8:35:00 AM, 11/5/2022 12:35:00 AM, 0.0704021826386452
11/5/2022 8:36:00 AM, 11/5/2022 12:36:00 AM, 0.129418939352036
11/5/2022 8:37:00 AM, 11/5/2022 12:37:00 AM, 0.146277979016304
11/5/2022 8:38:00 AM, 11/5/2022 12:38:00 AM, 0.144508555531502
11/5/2022 8:39:00 AM, 11/5/2022 12:39:00 AM, 0.142191931605339
11/5/2022 8:40:00 AM, 11/5/2022 12:40:00 AM, 0.0934035703539848
11/5/2022 8:41:00 AM, 11/5/2022 12:41:00 AM, 0.040110282599926
11/5/2022 8:42:00 AM, 11/5/2022 12:42:00 AM, 0.0167072284966707
11/5/2022 8:43:00 AM, 11/5/2022 12:43:00 AM, 0.0155976908281446
11/5/2022 8:44:00 AM, 11/5/2022 12:44:00 AM, 0.00545222777873278
11/5/2022 8:45:00 AM, 11/5/2022 12:45:00 AM, -0.0499411970376968
11/5/2022 8:46:00 AM, 11/5/2022 12:46:00 AM, -0.0398948453366756
11/5/2022 8:47:00 AM, 11/5/2022 12:47:00 AM, -0.045475397258997
11/5/2022 8:48:00 AM, 11/5/2022 12:48:00 AM, -0.0609343312680721
11/5/2022 8:49:00 AM, 11/5/2022 12:49:00 AM, -0.0620454363524914
11/5/2022 8:50:00 AM, 11/5/2022 12:50:00 AM, -0.0219268016517162
11/5/2022 8:51:00 AM, 11/5/2022 12:51:00 AM, 0.00395249994471669
11/5/2022 8:52:00 AM, 11/5/2022 12:52:00 AM, -0.00443919422104955
11/5/2022 8:53:00 AM, 11/5/2022 12:53:00 AM, 0.0253800898790359
11/5/2022 8:54:00 AM, 11/5/2022 12:54:00 AM, 0.0324342884123325
11/5/2022 8:55:00 AM, 11/5/2022 12:55:00 AM, -0.00674173282459378
11/5/2022 8:56:00 AM, 11/5/2022 12:56:00 AM, 0.00426392164081335
11/5/2022 8:57:00 AM, 11/5/2022 12:57:00 AM, 0.0552703179419041
11/5/2022 8:58:00 AM, 11/5/2022 12:58:00 AM, 0.0768658742308617
11/5/2022 8:59:00 AM, 11/5/2022 12:59:00 AM, 0.0843822509050369
11/5/2022 9:00:00 AM, 11/5/2022 1:00:00 AM, 0.146999403834343
11/5/2022 9:01:00 AM, 11/5/2022 1:01:00 AM, 0.267758011817932
11/5/2022 9:02:00 AM, 11/5/2022 1:02:00 AM, 0.258321464061737
11/5/2022 9:03:00 AM, 11/5/2022 1:03:00 AM, 0.267805486917496
11/5/2022 9:04:00 AM, 11/5/2022 1:04:00 AM, 0.334231168031693
11/5/2022 9:05:00 AM, 11/5/2022 1:05:00 AM, 0.335180550813675
11/5/2022 9:06:00 AM, 11/5/2022 1:06:00 AM, 0.309530258178711
11/5/2022 9:07:00 AM, 11/5/2022 1:07:00 AM, 0.258930236101151
11/5/2022 9:08:00 AM, 11/5/2022 1:08:00 AM, 0.291643589735031
11/5/2022 9:09:00 AM, 11/5/2022 1:09:00 AM, 0.318644940853119
11/5/2022 9:10:00 AM, 11/5/2022 1:10:00 AM, 0.255579173564911
11/5/2022 9:11:00 AM, 11/5/2022 1:11:00 AM, 0.303345113992691
11/5/2022 9:12:00 AM, 11/5/2022 1:12:00 AM, 0.326486319303513
11/5/2022 9:13:00 AM, 11/5/2022 1:13:00 AM, 0.28851318359375
11/5/2022 9:14:00 AM, 11/5/2022 1:14:00 AM, 0.272814810276031
11/5/2022 9:15:00 AM, 11/5/2022 1:15:00 AM, 0.245795205235481
11/5/2022 9:16:00 AM, 11/5/2022 1:16:00 AM, 0.210954070091248
11/5/2022 9:17:00 AM, 11/5/2022 1:17:00 AM, 0.223695233464241
11/5/2022 9:18:00 AM, 11/5/2022 1:18:00 AM, 0.201544642448425
11/5/2022 9:19:00 AM, 11/5/2022 1:19:00 AM, 0.232896506786346
11/5/2022 9:20:00 AM, 11/5/2022 1:20:00 AM, 0.347943097352982
11/5/2022 9:21:00 AM, 11/5/2022 1:21:00 AM, 0.365417152643204
11/5/2022 9:22:00 AM, 11/5/2022 1:22:00 AM, 0.424280554056168
11/5/2022 9:23:00 AM, 11/5/2022 1:23:00 AM, 0.43917715549469
11/5/2022 9:24:00 AM, 11/5/2022 1:24:00 AM, 0.346158057451248
11/5/2022 9:25:00 AM, 11/5/2022 1:25:00 AM, 0.430276334285736
11/5/2022 9:26:00 AM, 11/5/2022 1:26:00 AM, 0.496682703495026
11/5/2022 9:27:00 AM, 11/5/2022 1:27:00 AM, 0.48136043548584
11/5/2022 9:28:00 AM, 11/5/2022 1:28:00 AM, 0.480291098356247
11/5/2022 9:29:00 AM, 11/5/2022 1:29:00 AM, 0.468557715415955
11/5/2022 9:30:00 AM, 11/5/2022 1:30:00 AM, 0.444670587778091
11/5/2022 9:31:00 AM, 11/5/2022 1:31:00 AM, 0.297986268997192
11/5/2022 9:32:00 AM, 11/5/2022 1:32:00 AM, 0.299686819314957
11/5/2022 9:33:00 AM, 11/5/2022 1:33:00 AM, 0.325158208608627
11/5/2022 9:34:00 AM, 11/5/2022 1:34:00 AM, 0.285355180501938
11/5/2022 9:35:00 AM, 11/5/2022 1:35:00 AM, 0.33250817656517
11/5/2022 9:36:00 AM, 11/5/2022 1:36:00 AM, 0.427324891090393
11/5/2022 9:37:00 AM, 11/5/2022 1:37:00 AM, 0.427091181278229
11/5/2022 9:38:00 AM, 11/5/2022 1:38:00 AM, 0.432170420885086
11/5/2022 9:39:00 AM, 11/5/2022 1:39:00 AM, 0.415761590003967
11/5/2022 9:40:00 AM, 11/5/2022 1:40:00 AM, 0.374228268861771
11/5/2022 9:41:00 AM, 11/5/2022 1:41:00 AM, 0.357537716627121
11/5/2022 9:42:00 AM, 11/5/2022 1:42:00 AM, 0.340996891260147
11/5/2022 9:43:00 AM, 11/5/2022 1:43:00 AM, 0.373866766691208
11/5/2022 9:44:00 AM, 11/5/2022 1:44:00 AM, 0.348926931619644
11/5/2022 9:45:00 AM, 11/5/2022 1:45:00 AM, 0.31852599978447
11/5/2022 9:46:00 AM, 11/5/2022 1:46:00 AM, 0.300570487976074
11/5/2022 9:47:00 AM, 11/5/2022 1:47:00 AM, 0.278066217899323
11/5/2022 9:48:00 AM, 11/5/2022 1:48:00 AM, 0.241210997104645
11/5/2022 9:49:00 AM, 11/5/2022 1:49:00 AM, 0.231649786233902
11/5/2022 9:50:00 AM, 11/5/2022 1:50:00 AM, 0.214747980237007
11/5/2022 9:51:00 AM, 11/5/2022 1:51:00 AM, 0.185011640191078
11/5/2022 9:52:00 AM, 11/5/2022 1:52:00 AM, 0.200838848948479
11/5/2022 9:53:00 AM, 11/5/2022 1:53:00 AM, 0.242616832256317
11/5/2022 9:54:00 AM, 11/5/2022 1:54:00 AM, 0.249949082732201
11/5/2022 9:55:00 AM, 11/5/2022 1:55:00 AM, 0.210724011063576
11/5/2022 9:56:00 AM, 11/5/2022 1:56:00 AM, 0.281668692827225
11/5/2022 9:57:00 AM, 11/5/2022 1:57:00 AM, 0.274951994419098
11/5/2022 9:58:00 AM, 11/5/2022 1:58:00 AM, 0.269431442022324
11/5/2022 9:59:00 AM, 11/5/2022 1:59:00 AM, 0.281576871871948
11/5/2022 10:00:00 AM, 11/5/2022 2:00:00 AM, 0.304040998220444
11/5/2022 10:01:00 AM, 11/5/2022 2:01:00 AM, 0.259718954563141
11/5/2022 10:02:00 AM, 11/5/2022 2:02:00 AM, 0.232028499245644
11/5/2022 10:03:00 AM, 11/5/2022 2:03:00 AM, 0.182803511619568
11/5/2022 10:04:00 AM, 11/5/2022 2:04:00 AM, 0.149351507425308
11/5/2022 10:05:00 AM, 11/5/2022 2:05:00 AM, 0.180394560098648
11/5/2022 10:06:00 AM, 11/5/2022 2:06:00 AM, 0.196121096611023
11/5/2022 10:07:00 AM, 11/5/2022 2:07:00 AM, 0.161769777536392
11/5/2022 10:08:00 AM, 11/5/2022 2:08:00 AM, 0.225154265761375
11/5/2022 10:09:00 AM, 11/5/2022 2:09:00 AM, 0.283848643302917
11/5/2022 10:10:00 AM, 11/5/2022 2:10:00 AM, 0.245516657829285
11/5/2022 10:11:00 AM, 11/5/2022 2:11:00 AM, 0.277891993522644
11/5/2022 10:12:00 AM, 11/5/2022 2:12:00 AM, 0.275414705276489
11/5/2022 10:13:00 AM, 11/5/2022 2:13:00 AM, 0.220982670783997
11/5/2022 10:14:00 AM, 11/5/2022 2:14:00 AM, 0.174961104989052
11/5/2022 10:15:00 AM, 11/5/2022 2:15:00 AM, 0.178065940737724
11/5/2022 10:16:00 AM, 11/5/2022 2:16:00 AM, 0.319957405328751
11/5/2022 10:17:00 AM, 11/5/2022 2:17:00 AM, 0.411379754543304
11/5/2022 10:18:00 AM, 11/5/2022 2:18:00 AM, 0.470736116170883
11/5/2022 10:19:00 AM, 11/5/2022 2:19:00 AM, 0.492355138063431
11/5/2022 10:20:00 AM, 11/5/2022 2:20:00 AM, 0.529359042644501
11/5/2022 10:21:00 AM, 11/5/2022 2:21:00 AM, 0.405913978815079
11/5/2022 10:22:00 AM, 11/5/2022 2:22:00 AM, 0.375009149312973
11/5/2022 10:23:00 AM, 11/5/2022 2:23:00 AM, 0.357012927532196
11/5/2022 10:24:00 AM, 11/5/2022 2:24:00 AM, 0.325273483991623
11/5/2022 10:25:00 AM, 11/5/2022 2:25:00 AM, 0.212529420852661
11/5/2022 10:26:00 AM, 11/5/2022 2:26:00 AM, 0.188077852129936
11/5/2022 10:27:00 AM, 11/5/2022 2:27:00 AM, 0.173652306199074
11/5/2022 10:28:00 AM, 11/5/2022 2:28:00 AM, 0.138015121221542
11/5/2022 10:29:00 AM, 11/5/2022 2:29:00 AM, 0.170707628130913
11/5/2022 10:30:00 AM, 11/5/2022 2:30:00 AM, 0.296668589115143
11/5/2022 10:31:00 AM, 11/5/2022 2:31:00 AM, 0.347107976675034
11/5/2022 10:32:00 AM, 11/5/2022 2:32:00 AM, 0.354476183652878
11/5/2022 10:33:00 AM, 11/5/2022 2:33:00 AM, 0.34920808672905
11/5/2022 10:34:00 AM, 11/5/2022 2:34:00 AM, 0.309501051902771
11/5/2022 10:35:00 AM, 11/5/2022 2:35:00 AM, 0.235224083065987
11/5/2022 10:36:00 AM, 11/5/2022 2:36:00 AM, 0.2503741979599
11/5/2022 10:37:00 AM, 11/5/2022 2:37:00 AM, 0.242088407278061
11/5/2022 10:38:00 AM, 11/5/2022 2:38:00 AM, 0.253486841917038
11/5/2022 10:39:00 AM, 11/5/2022 2:39:00 AM, 0.237810403108597
11/5/2022 10:40:00 AM, 11/5/2022 2:40:00 AM, 0.18195740878582
11/5/2022 10:41:00 AM, 11/5/2022 2:41:00 AM, 0.287521541118622
11/5/2022 10:42:00 AM, 11/5/2022 2:42:00 AM, 0.338752776384354
11/5/2022 10:43:00 AM, 11/5/2022 2:43:00 AM, 0.348668187856674
11/5/2022 10:44:00 AM, 11/5/2022 2:44:00 AM, 0.440007627010345
11/5/2022 10:45:00 AM, 11/5/2022 2:45:00 AM, 0.446887582540512
11/5/2022 10:46:00 AM, 11/5/2022 2:46:00 AM, 0.321992367506027
11/5/2022 10:47:00 AM, 11/5/2022 2:47:00 AM, 0.310565710067749
11/5/2022 10:48:00 AM, 11/5/2022 2:48:00 AM, 0.29441249370575
11/5/2022 10:49:00 AM, 11/5/2022 2:49:00 AM, 0.290196001529694
11/5/2022 10:50:00 AM, 11/5/2022 2:50:00 AM, 0.286253422498703
11/5/2022 10:51:00 AM, 11/5/2022 2:51:00 AM, 0.292430222034454
11/5/2022 10:52:00 AM, 11/5/2022 2:52:00 AM, 0.303459346294403
11/5/2022 10:53:00 AM, 11/5/2022 2:53:00 AM, 0.303897529840469
11/5/2022 10:54:00 AM, 11/5/2022 2:54:00 AM, 0.307865679264069
11/5/2022 10:55:00 AM, 11/5/2022 2:55:00 AM, 0.296953409910202
11/5/2022 10:56:00 AM, 11/5/2022 2:56:00 AM, 0.32037889957428
11/5/2022 10:57:00 AM, 11/5/2022 2:57:00 AM, 0.309390962123871
11/5/2022 10:58:00 AM, 11/5/2022 2:58:00 AM, 0.376718074083328
11/5/2022 10:59:00 AM, 11/5/2022 2:59:00 AM, 0.397238492965698
11/5/2022 11:00:00 AM, 11/5/2022 3:00:00 AM, 0.381286114454269
11/5/2022 11:01:00 AM, 11/5/2022 3:01:00 AM, 0.402095556259155
11/5/2022 11:02:00 AM, 11/5/2022 3:02:00 AM, 0.329028815031052
11/5/2022 11:03:00 AM, 11/5/2022 3:03:00 AM, 0.24482287466526
11/5/2022 11:04:00 AM, 11/5/2022 3:04:00 AM, 0.216303527355194
11/5/2022 11:05:00 AM, 11/5/2022 3:05:00 AM, 0.233391016721725
11/5/2022 11:06:00 AM, 11/5/2022 3:06:00 AM, 0.252938091754913
11/5/2022 11:07:00 AM, 11/5/2022 3:07:00 AM, 0.375436902046204
11/5/2022 11:08:00 AM, 11/5/2022 3:08:00 AM, 0.430538207292557
11/5/2022 11:09:00 AM, 11/5/2022 3:09:00 AM, 0.419573783874512
11/5/2022 11:10:00 AM, 11/5/2022 3:10:00 AM, 0.453271478414536
11/5/2022 11:11:00 AM, 11/5/2022 3:11:00 AM, 0.417084991931915
11/5/2022 11:12:00 AM, 11/5/2022 3:12:00 AM, 0.275916546583176
11/5/2022 11:13:00 AM, 11/5/2022 3:13:00 AM, 0.291714519262314
11/5/2022 11:14:00 AM, 11/5/2022 3:14:00 AM, 0.31063511967659
11/5/2022 11:15:00 AM, 11/5/2022 3:15:00 AM, 0.307911604642868
11/5/2022 11:16:00 AM, 11/5/2022 3:16:00 AM, 0.347534656524658
11/5/2022 11:17:00 AM, 11/5/2022 3:17:00 AM, 0.376683622598648
11/5/2022 11:18:00 AM, 11/5/2022 3:18:00 AM, 0.436545997858047
11/5/2022 11:19:00 AM, 11/5/2022 3:19:00 AM, 0.562176764011383
11/5/2022 11:20:00 AM, 11/5/2022 3:20:00 AM, 0.566074967384338
11/5/2022 11:21:00 AM, 11/5/2022 3:21:00 AM, 0.554620206356049
11/5/2022 11:22:00 AM, 11/5/2022 3:22:00 AM, 0.568519413471222
11/5/2022 11:23:00 AM, 11/5/2022 3:23:00 AM, 0.475291669368744
11/5/2022 11:24:00 AM, 11/5/2022 3:24:00 AM, 0.465324074029922
11/5/2022 11:25:00 AM, 11/5/2022 3:25:00 AM, 0.560612380504608
11/5/2022 11:26:00 AM, 11/5/2022 3:26:00 AM, 0.55057692527771
11/5/2022 11:27:00 AM, 11/5/2022 3:27:00 AM, 0.547477841377258
11/5/2022 11:28:00 AM, 11/5/2022 3:28:00 AM, 0.570960164070129
11/5/2022 11:29:00 AM, 11/5/2022 3:29:00 AM, 0.601793050765991
11/5/2022 11:30:00 AM, 11/5/2022 3:30:00 AM, 0.542740285396576
11/5/2022 11:31:00 AM, 11/5/2022 3:31:00 AM, 0.539654731750488
11/5/2022 11:32:00 AM, 11/5/2022 3:32:00 AM, 0.54732084274292
11/5/2022 11:33:00 AM, 11/5/2022 3:33:00 AM, 0.469458609819412
11/5/2022 11:34:00 AM, 11/5/2022 3:34:00 AM, 0.649830222129822
11/5/2022 11:35:00 AM, 11/5/2022 3:35:00 AM, 0.774543941020966
11/5/2022 11:36:00 AM, 11/5/2022 3:36:00 AM, 0.786516726016998
11/5/2022 11:37:00 AM, 11/5/2022 3:37:00 AM, 0.800530731678009
11/5/2022 11:38:00 AM, 11/5/2022 3:38:00 AM, 0.792526602745056
11/5/2022 11:39:00 AM, 11/5/2022 3:39:00 AM, 0.492870002985001
11/5/2022 11:40:00 AM, 11/5/2022 3:40:00 AM, 0.349929004907608
11/5/2022 11:41:00 AM, 11/5/2022 3:41:00 AM, 0.333599984645844
11/5/2022 11:42:00 AM, 11/5/2022 3:42:00 AM, 0.350978016853333
11/5/2022 11:43:00 AM, 11/5/2022 3:43:00 AM, 0.349581599235535
11/5/2022 11:44:00 AM, 11/5/2022 3:44:00 AM, 0.359771400690079
11/5/2022 11:45:00 AM, 11/5/2022 3:45:00 AM, 0.380825996398926
11/5/2022 11:46:00 AM, 11/5/2022 3:46:00 AM, 0.370335221290588
11/5/2022 11:47:00 AM, 11/5/2022 3:47:00 AM, 0.460829585790634
11/5/2022 11:48:00 AM, 11/5/2022 3:48:00 AM, 0.557911217212677
11/5/2022 11:49:00 AM, 11/5/2022 3:49:00 AM, 0.555987417697906
11/5/2022 11:50:00 AM, 11/5/2022 3:50:00 AM, 0.558267533779144
11/5/2022 11:51:00 AM, 11/5/2022 3:51:00 AM, 0.499631583690643
11/5/2022 11:52:00 AM, 11/5/2022 3:52:00 AM, 0.397566080093384
11/5/2022 11:53:00 AM, 11/5/2022 3:53:00 AM, 0.349459528923035
11/5/2022 11:54:00 AM, 11/5/2022 3:54:00 AM, 0.325534820556641
11/5/2022 11:55:00 AM, 11/5/2022 3:55:00 AM, 0.321641266345978
11/5/2022 11:56:00 AM, 11/5/2022 3:56:00 AM, 0.323457658290863
11/5/2022 11:57:00 AM, 11/5/2022 3:57:00 AM, 0.302314877510071
11/5/2022 11:58:00 AM, 11/5/2022 3:58:00 AM, 0.294917970895767
11/5/2022 11:59:00 AM, 11/5/2022 3:59:00 AM, 0.312850505113602
11/5/2022 12:00:00 PM, 11/5/2022 4:00:00 AM, 0.356837660074234
11/5/2022 12:01:00 PM, 11/5/2022 4:01:00 AM, 0.356743782758713
11/5/2022 12:02:00 PM, 11/5/2022 4:02:00 AM, 0.42535200715065
11/5/2022 12:03:00 PM, 11/5/2022 4:03:00 AM, 0.418798595666885
11/5/2022 12:04:00 PM, 11/5/2022 4:04:00 AM, 0.419095426797867
11/5/2022 12:05:00 PM, 11/5/2022 4:05:00 AM, 0.416782438755035
11/5/2022 12:06:00 PM, 11/5/2022 4:06:00 AM, 0.48353099822998
11/5/2022 12:07:00 PM, 11/5/2022 4:07:00 AM, 0.505601823329926
11/5/2022 12:08:00 PM, 11/5/2022 4:08:00 AM, 0.522655367851257
11/5/2022 12:09:00 PM, 11/5/2022 4:09:00 AM, 0.532979249954224
11/5/2022 12:10:00 PM, 11/5/2022 4:10:00 AM, 0.578731119632721
11/5/2022 12:11:00 PM, 11/5/2022 4:11:00 AM, 0.532613098621368
11/5/2022 12:12:00 PM, 11/5/2022 4:12:00 AM, 0.485821574926376
11/5/2022 12:13:00 PM, 11/5/2022 4:13:00 AM, 0.47934690117836
11/5/2022 12:14:00 PM, 11/5/2022 4:14:00 AM, 0.444440543651581
11/5/2022 12:15:00 PM, 11/5/2022 4:15:00 AM, 0.341491907835007
11/5/2022 12:16:00 PM, 11/5/2022 4:16:00 AM, 0.332308918237686
11/5/2022 12:17:00 PM, 11/5/2022 4:17:00 AM, 0.310121804475784
11/5/2022 12:18:00 PM, 11/5/2022 4:18:00 AM, 0.311541706323624
11/5/2022 12:19:00 PM, 11/5/2022 4:19:00 AM, 0.283577919006348
11/5/2022 12:20:00 PM, 11/5/2022 4:20:00 AM, 0.287487119436264
11/5/2022 12:21:00 PM, 11/5/2022 4:21:00 AM, 0.280580013990402
11/5/2022 12:22:00 PM, 11/5/2022 4:22:00 AM, 0.277880519628525
11/5/2022 12:23:00 PM, 11/5/2022 4:23:00 AM, 0.28960394859314
11/5/2022 12:24:00 PM, 11/5/2022 4:24:00 AM, 0.314178109169006
11/5/2022 12:25:00 PM, 11/5/2022 4:25:00 AM, 0.312730550765991
11/5/2022 12:26:00 PM, 11/5/2022 4:26:00 AM, 0.315939694643021
11/5/2022 12:27:00 PM, 11/5/2022 4:27:00 AM, 0.290500670671463
11/5/2022 12:28:00 PM, 11/5/2022 4:28:00 AM, 0.243529185652733
11/5/2022 12:29:00 PM, 11/5/2022 4:29:00 AM, 0.220623791217804
11/5/2022 12:30:00 PM, 11/5/2022 4:30:00 AM, 0.21797539293766
11/5/2022 12:31:00 PM, 11/5/2022 4:31:00 AM, 0.258745044469833
11/5/2022 12:32:00 PM, 11/5/2022 4:32:00 AM, 0.280559688806534
11/5/2022 12:33:00 PM, 11/5/2022 4:33:00 AM, 0.246753484010696
11/5/2022 12:34:00 PM, 11/5/2022 4:34:00 AM, 0.269183129072189
11/5/2022 12:35:00 PM, 11/5/2022 4:35:00 AM, 0.264301091432571
11/5/2022 12:36:00 PM, 11/5/2022 4:36:00 AM, 0.248920902609825
11/5/2022 12:37:00 PM, 11/5/2022 4:37:00 AM, 0.264571279287338
11/5/2022 12:38:00 PM, 11/5/2022 4:38:00 AM, 0.275198757648468
11/5/2022 12:39:00 PM, 11/5/2022 4:39:00 AM, 0.269132554531097
11/5/2022 12:40:00 PM, 11/5/2022 4:40:00 AM, 0.272883147001266
11/5/2022 12:41:00 PM, 11/5/2022 4:41:00 AM, 0.356230467557907
11/5/2022 12:42:00 PM, 11/5/2022 4:42:00 AM, 0.36000195145607
11/5/2022 12:43:00 PM, 11/5/2022 4:43:00 AM, 0.32344251871109
11/5/2022 12:44:00 PM, 11/5/2022 4:44:00 AM, 0.299958080053329
11/5/2022 12:45:00 PM, 11/5/2022 4:45:00 AM, 0.272940039634705
11/5/2022 12:46:00 PM, 11/5/2022 4:46:00 AM, 0.275654673576355
11/5/2022 12:47:00 PM, 11/5/2022 4:47:00 AM, 0.311044067144394
11/5/2022 12:48:00 PM, 11/5/2022 4:48:00 AM, 0.31535130739212
11/5/2022 12:49:00 PM, 11/5/2022 4:49:00 AM, 0.253367930650711
11/5/2022 12:50:00 PM, 11/5/2022 4:50:00 AM, 0.22796331346035
11/5/2022 12:51:00 PM, 11/5/2022 4:51:00 AM, 0.200205057859421
11/5/2022 12:52:00 PM, 11/5/2022 4:52:00 AM, 0.194987043738365
11/5/2022 12:53:00 PM, 11/5/2022 4:53:00 AM, 0.209615528583527
11/5/2022 12:54:00 PM, 11/5/2022 4:54:00 AM, 0.249662175774574
11/5/2022 12:55:00 PM, 11/5/2022 4:55:00 AM, 0.266562402248383
11/5/2022 12:56:00 PM, 11/5/2022 4:56:00 AM, 0.248376831412315
11/5/2022 12:57:00 PM, 11/5/2022 4:57:00 AM, 0.237009152770042
11/5/2022 12:58:00 PM, 11/5/2022 4:58:00 AM, 0.216472536325455
11/5/2022 12:59:00 PM, 11/5/2022 4:59:00 AM, 0.169462472200394
11/5/2022 1:00:00 PM, 11/5/2022 5:00:00 AM, 0.175527095794678
11/5/2022 1:01:00 PM, 11/5/2022 5:01:00 AM, 0.243998140096664
11/5/2022 1:02:00 PM, 11/5/2022 5:02:00 AM, 0.310415476560593
11/5/2022 1:03:00 PM, 11/5/2022 5:03:00 AM, 0.312614738941193
11/5/2022 1:04:00 PM, 11/5/2022 5:04:00 AM, 0.268659919500351
11/5/2022 1:05:00 PM, 11/5/2022 5:05:00 AM, 0.245335653424263
11/5/2022 1:06:00 PM, 11/5/2022 5:06:00 AM, 0.155767202377319
11/5/2022 1:07:00 PM, 11/5/2022 5:07:00 AM, 0.169518277049065
11/5/2022 1:08:00 PM, 11/5/2022 5:08:00 AM, 0.195806533098221
11/5/2022 1:09:00 PM, 11/5/2022 5:09:00 AM, 0.243297576904297
11/5/2022 1:10:00 PM, 11/5/2022 5:10:00 AM, 0.212208613753319
11/5/2022 1:11:00 PM, 11/5/2022 5:11:00 AM, 0.204219102859497
11/5/2022 1:12:00 PM, 11/5/2022 5:12:00 AM, 0.206181526184082
11/5/2022 1:13:00 PM, 11/5/2022 5:13:00 AM, 0.211460575461388
11/5/2022 1:14:00 PM, 11/5/2022 5:14:00 AM, 0.208882093429565
11/5/2022 1:15:00 PM, 11/5/2022 5:15:00 AM, 0.205618157982826
11/5/2022 1:16:00 PM, 11/5/2022 5:16:00 AM, 0.222242966294289
11/5/2022 1:17:00 PM, 11/5/2022 5:17:00 AM, 0.211870595812798
11/5/2022 1:18:00 PM, 11/5/2022 5:18:00 AM, 0.232048839330673
11/5/2022 1:19:00 PM, 11/5/2022 5:19:00 AM, 0.268164902925491
11/5/2022 1:20:00 PM, 11/5/2022 5:20:00 AM, 0.248897969722748
11/5/2022 1:21:00 PM, 11/5/2022 5:21:00 AM, 0.272986441850662
11/5/2022 1:22:00 PM, 11/5/2022 5:22:00 AM, 0.352771461009979
11/5/2022 1:23:00 PM, 11/5/2022 5:23:00 AM, 0.380821317434311
11/5/2022 1:24:00 PM, 11/5/2022 5:24:00 AM, 0.337508648633957
11/5/2022 1:25:00 PM, 11/5/2022 5:25:00 AM, 0.390040874481201
11/5/2022 1:26:00 PM, 11/5/2022 5:26:00 AM, 0.387028872966766
11/5/2022 1:27:00 PM, 11/5/2022 5:27:00 AM, 0.360414057970047
11/5/2022 1:28:00 PM, 11/5/2022 5:28:00 AM, 0.292974829673767
11/5/2022 1:29:00 PM, 11/5/2022 5:29:00 AM, 0.286284208297729
11/5/2022 1:30:00 PM, 11/5/2022 5:30:00 AM, 0.314703404903412
11/5/2022 1:31:00 PM, 11/5/2022 5:31:00 AM, 0.293559610843658
11/5/2022 1:32:00 PM, 11/5/2022 5:32:00 AM, 0.263597905635834
11/5/2022 1:33:00 PM, 11/5/2022 5:33:00 AM, 0.246800944209099
